risk_id,canonical_id,privilege_risk_component,behavioural_risk_component,identity_risk_component,compliance_risk_component,final_risk_score,risk_tier,risk_drivers,previous_risk_score,score_delta,computed_timestamp,evidence,root_cause,business_impact,detection_method
2b1ed37d-2774-46ae-bac7-e4cd6bc31d97,ebc1bb52-82e4-dd4a-143a-c1c54f560ed5,21.33,26.58,31.11,0.0,22.99,LOW,"[""mfa_disabled""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account,Elevated identity hygiene failure across 3 platform(s) with 8 effective privileges.,Low risk — standard profile with 8 effective privileges across 3 platform(s). No immediate action required.,DOMAIN_RULE
c4dfb342-7a64-4d01-9237-8c62d4d065fe,ebd34616-91b7-8d8e-d301-6989bfbbb17f,56.21,46.83,0.44,26.67,38.82,MEDIUM,"[""high_cross_platform_exposure""]",,,2026-06-21 15:10:28,admin_role_count=3 (23% of 13 privileges are ADMIN/FULL_CONTROL); ensemble_anomaly_score=0.388 (flagged by IsolationForest + LOF + Autoencoder); offboarding_gap_score=0.27 (compliance_status=PENDING); holds effective privileges on CRITICAL-rated resources,Elevated privilege misconfiguration across 4 platform(s) with 13 effective privileges.,Moderate risk — 13 effective privileges with 23% unused. Low-urgency credential hygiene issue that may escalate if not addressed in the next sprint.,ML_ENSEMBLE|IF_PREDICT
efe564fb-49f7-4868-aca8-be4c81805112,ebe9e207-4f19-9ec0-c32d-4526b3e4110a,8.0,21.75,1.56,0.0,10.72,LOW,"[""behavioural_risk""]",,,2026-06-21 15:10:28,login_frequency=1.15 logins/30d across 2 platform(s),Elevated behavioural anomaly across 2 platform(s) with 3 effective privileges.,Low risk — standard profile with 3 effective privileges across 2 platform(s). No immediate action required.,NONE
298d4cb7-5215-4422-94c0-87d9a468c40d,ec50ace4-80a5-2e65-afa2-855967c96204,82.0,33.7,30.44,0.0,46.58,MEDIUM,"[""excessive_admin_privileges"", ""mfa_disabled""]",,,2026-06-21 15:10:28,admin_role_count=12 (100% of 12 privileges are ADMIN/FULL_CONTROL); MFA disabled on at least one platform account; holds effective privileges on CRITICAL-rated resources,Identity holds 12 ADMIN/FULL_CONTROL privileges across 3 resource platform(s); 33% are provisioned but unused — classic over-provisioning.,Moderate risk — 12 effective privileges with 33% unused. Low-urgency credential hygiene issue that may escalate if not addressed in the next sprint.,NONE
45330dda-e71c-4d30-b9ad-157763bfbc2c,ec95b3ac-0beb-7c34-4566-7c4879ba630a,20.81,7.74,30.44,0.0,16.08,LOW,"[""mfa_disabled""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account,Elevated identity hygiene failure across 4 platform(s) with 7 effective privileges.,Low risk — standard profile with 7 effective privileges across 4 platform(s). No immediate action required.,NONE
cedeead4-9fca-4330-8509-4d707b79421e,eec259dc-7f95-897c-276a-a6ced50755d9,18.67,33.84,2.44,77.22,26.59,LOW,"[""offboarding_gap""]",,,2026-06-21 15:10:28,offboarding_gap_score=0.77 (compliance_status=NON_COMPLIANT),Identity has an offboarding record with compliance_status=NON_COMPLIANT and offboarding_gap_score=0.77. Access was not revoked on schedule.,Low risk — standard profile with 7 effective privileges across 4 platform(s). No immediate action required.,IF_PREDICT|DOMAIN_RULE
43faf512-bbe2-44ef-abae-d65d20955a9b,ef69a980-5ad4-79ef-636f-a890cc21cbdb,8.0,20.56,42.0,0.0,18.4,LOW,"[""mfa_disabled""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account,Elevated identity hygiene failure across 1 platform(s) with 3 effective privileges.,Low risk — standard profile with 3 effective privileges across 1 platform(s). No immediate action required.,NONE
e62eef0f-5c54-41f4-ac60-cd37fc6f9f7e,ef8c485b-c07a-30f2-edd4-253b50f0fd0a,14.42,7.78,31.56,0.0,14.08,LOW,"[""mfa_disabled""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account,Elevated identity hygiene failure across 3 platform(s) with 4 effective privileges.,Low risk — standard profile with 4 effective privileges across 3 platform(s). No immediate action required.,NONE
17e8b291-a6b3-43ac-9afc-c22416a85f89,f004e897-a15b-2e18-afb0-64065f4b1a97,8.0,8.85,40.44,0.0,13.99,LOW,"[""mfa_disabled""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account,Elevated identity hygiene failure across 1 platform(s) with 3 effective privileges.,Low risk — standard profile with 3 effective privileges across 1 platform(s). No immediate action required.,NONE
5cef447b-c064-4b76-8f68-46dac26957fd,f065c817-687a-4850-9d9b-62317d45d8ef,91.11,49.78,1.11,0.0,56.96,MEDIUM,"[""excessive_admin_privileges"", ""high_unused_privilege_ratio"", ""high_cross_platform_exposure""]",,,2026-06-21 15:10:28,admin_role_count=27 (100% of 27 privileges are ADMIN/FULL_CONTROL); ensemble_anomaly_score=0.357 (flagged by IsolationForest + LOF + Autoencoder); holds effective privileges on CRITICAL-rated resources,Identity holds 27 ADMIN/FULL_CONTROL privileges across 4 resource platform(s); 41% are provisioned but unused — classic over-provisioning.,Moderate risk — 27 effective privileges with 41% unused. Low-urgency credential hygiene issue that may escalate if not addressed in the next sprint.,ML_ENSEMBLE|IF_PREDICT
5d8813db-3e20-427d-a84d-6f4a385d121e,f090f5a0-ce61-0199-6e3a-0ba8ac8d6c7d,66.33,48.64,0.89,0.0,40.42,MEDIUM,"[""excessive_admin_privileges"", ""rapid_privilege_changes""]",,,2026-06-21 15:10:28,admin_role_count=8 (100% of 8 privileges are ADMIN/FULL_CONTROL); ensemble_anomaly_score=0.388 (flagged by IsolationForest + LOF + Autoencoder); holds effective privileges on CRITICAL-rated resources,Identity holds 8 ADMIN/FULL_CONTROL privileges across 3 resource platform(s); 0% are provisioned but unused — classic over-provisioning.,Moderate risk — 8 effective privileges with 0% unused. Low-urgency credential hygiene issue that may escalate if not addressed in the next sprint.,ML_ENSEMBLE|IF_PREDICT
87f08a02-38e6-4c92-ae16-9b3859ade04a,f0b2a5d1-8c7e-6f42-2646-eaf9d5c0244d,20.81,10.8,31.33,0.0,17.33,LOW,"[""mfa_disabled""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account,Elevated identity hygiene failure across 4 platform(s) with 7 effective privileges.,Low risk — standard profile with 7 effective privileges across 4 platform(s). No immediate action required.,NONE
e6bf9d77-9240-48a1-9867-4cfd623d76d8,f1738856-e25d-36eb-9e9a-9f83066803ee,85.0,39.94,30.44,0.0,49.82,MEDIUM,"[""excessive_admin_privileges"", ""mfa_disabled"", ""high_cross_platform_exposure""]",,,2026-06-21 15:10:28,admin_role_count=16 (100% of 16 privileges are ADMIN/FULL_CONTROL); MFA disabled on at least one platform account; ensemble_anomaly_score=0.310 (flagged by IsolationForest + LOF + Autoencoder); holds effective privileges on CRITICAL-rated resources,Identity holds 16 ADMIN/FULL_CONTROL privileges across 4 resource platform(s); 0% are provisioned but unused — classic over-provisioning.,Moderate risk — 16 effective privileges with 0% unused. Low-urgency credential hygiene issue that may escalate if not addressed in the next sprint.,ML_ENSEMBLE|IF_PREDICT
6c67be46-d22b-48e8-9acd-f4fc77dc0ab0,f1b88d65-406f-64d6-5c72-aebd13b11e59,71.0,37.25,37.56,0.0,45.4,MEDIUM,"[""excessive_admin_privileges"", ""high_unused_privilege_ratio"", ""dormant_account""]",,,2026-06-21 15:10:28,admin_role_count=6 (100% of 6 privileges are ADMIN/FULL_CONTROL); dormant_days=124 (no activity for 124 days); holds effective privileges on CRITICAL-rated resources,Identity holds 6 ADMIN/FULL_CONTROL privileges across 2 resource platform(s); 67% are provisioned but unused — classic over-provisioning.,Moderate risk — 6 effective privileges with 67% unused. Low-urgency credential hygiene issue that may escalate if not addressed in the next sprint.,IF_PREDICT
d47e615d-a752-4fbd-b927-638a51fa563d,f200c261-4d29-d1ab-3455-12f701f7c7ec,2.67,28.98,1.33,0.0,11.34,LOW,"[""behavioural_risk""]",,,2026-06-21 15:10:28,ensemble_anomaly_score=0.314 (flagged by IsolationForest + LOF + Autoencoder),Elevated behavioural anomaly across 2 platform(s) with 1 effective privileges.,Low risk — standard profile with 1 effective privileges across 2 platform(s). No immediate action required.,ML_ENSEMBLE|IF_PREDICT|DOMAIN_RULE
31faee54-3de3-4c0e-804a-a2c32d32d9d5,f2a32efd-ff13-8c80-c398-c3320e500785,2.67,13.95,40.44,0.0,13.91,LOW,"[""mfa_disabled""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account,Elevated identity hygiene failure across 1 platform(s) with 1 effective privileges.,Low risk — standard profile with 1 effective privileges across 1 platform(s). No immediate action required.,NONE
b4edd670-95b3-4f6b-a651-ed21a1156485,f2c84743-9027-e770-2460-d0d2904883c1,15.0,31.14,40.89,0.0,24.33,LOW,"[""high_unused_privilege_ratio"", ""mfa_disabled""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account,Elevated identity hygiene failure across 1 platform(s) with 0 effective privileges.,Low risk — standard profile with 0 effective privileges across 1 platform(s). No immediate action required.,IF_PREDICT
060812bf-64d6-4cf7-9ff2-eb04c305555c,f2f25eef-1f45-dbfd-f7dc-67e030974b2b,22.95,18.46,0.44,0.0,14.58,LOW,"[""privilege_risk""]",,,2026-06-21 15:10:28,login_frequency=3.45 logins/30d across 4 platform(s),Elevated privilege misconfiguration across 4 platform(s) with 7 effective privileges.,Low risk — standard profile with 7 effective privileges across 4 platform(s). No immediate action required.,NONE
30133a51-8b14-4064-a845-07de5d68299e,f3bc9a71-07f4-fee5-2c82-989ffd9cfbb0,2.67,23.07,41.11,0.0,17.23,LOW,"[""mfa_disabled""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account,Elevated identity hygiene failure across 1 platform(s) with 1 effective privileges.,Low risk — standard profile with 1 effective privileges across 1 platform(s). No immediate action required.,NONE
11063bb7-0034-4681-be56-8a0570123f16,f3d04ffb-4470-9848-929e-cc924a11be44,26.67,21.68,30.44,0.0,23.01,LOW,"[""mfa_disabled"", ""high_cross_platform_exposure""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account,Elevated identity hygiene failure across 5 platform(s) with 10 effective privileges.,Low risk — standard profile with 10 effective privileges across 5 platform(s). No immediate action required.,NONE
42894b3b-3bc9-40b1-bced-b3e8a398c541,f413db19-bade-8d5d-6fff-15ccb2dc6c34,77.0,24.27,1.78,0.0,35.8,MEDIUM,"[""excessive_admin_privileges""]",,,2026-06-21 15:10:28,admin_role_count=12 (100% of 12 privileges are ADMIN/FULL_CONTROL); holds effective privileges on CRITICAL-rated resources,Identity holds 12 ADMIN/FULL_CONTROL privileges across 3 resource platform(s); 0% are provisioned but unused — classic over-provisioning.,Moderate risk — 12 effective privileges with 0% unused. Low-urgency credential hygiene issue that may escalate if not addressed in the next sprint.,NONE
216fcc57-2d7a-41c4-a34e-62bf1f9f180a,f48f709c-49a2-2441-0ac4-de854a5b1aff,85.0,38.44,0.44,0.0,43.29,MEDIUM,"[""excessive_admin_privileges"", ""high_cross_platform_exposure""]",,,2026-06-21 15:10:28,admin_role_count=16 (100% of 16 privileges are ADMIN/FULL_CONTROL); holds effective privileges on CRITICAL-rated resources,Identity holds 16 ADMIN/FULL_CONTROL privileges across 4 resource platform(s); 0% are provisioned but unused — classic over-provisioning.,Moderate risk — 16 effective privileges with 0% unused. Low-urgency credential hygiene issue that may escalate if not addressed in the next sprint.,IF_PREDICT
8a4b8eb3-c7e9-4ba7-b9c6-0f23f8e19e4e,f4d375c1-a293-19fa-3240-d7a14027ab7d,29.67,37.21,31.78,100.0,39.76,MEDIUM,"[""mfa_disabled"", ""offboarding_gap"", ""high_cross_platform_exposure""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account; offboarding_gap_score=1.00 (compliance_status=NON_COMPLIANT),Identity has an offboarding record with compliance_status=NON_COMPLIANT and offboarding_gap_score=1.00. Access was not revoked on schedule.,Moderate risk — 10 effective privileges with 20% unused. Low-urgency credential hygiene issue that may escalate if not addressed in the next sprint.,IF_PREDICT|DOMAIN_RULE
824819d7-86ff-4d0b-939f-2e723fdf3c49,f4e95734-5052-1700-6077-96a38685abaa,37.33,26.43,0.44,0.0,22.41,LOW,"[""high_cross_platform_exposure""]",,,2026-06-21 15:10:28,holds effective privileges on CRITICAL-rated resources,Elevated privilege misconfiguration across 5 platform(s) with 9 effective privileges.,Low risk — standard profile with 9 effective privileges across 5 platform(s). No immediate action required.,IF_PREDICT
2d922b24-d4d6-463b-a5e3-c55a1e96cbfc,f50d7a37-a44d-9fec-fd85-d7fa8ac97b01,61.0,20.16,0.44,0.0,28.5,LOW,"[""excessive_admin_privileges""]",,,2026-06-21 15:10:28,admin_role_count=6 (100% of 6 privileges are ADMIN/FULL_CONTROL); holds effective privileges on CRITICAL-rated resources,Identity holds 6 ADMIN/FULL_CONTROL privileges across 2 resource platform(s); 0% are provisioned but unused — classic over-provisioning.,Low risk — standard profile with 6 effective privileges across 2 platform(s). No immediate action required.,NONE
cdce78d3-0cdf-4fb6-960d-ecbdc6f4fc65,f5141058-3138-3975-7bf3-3a349c2dfa97,48.13,20.39,30.44,0.0,30.07,MEDIUM,"[""mfa_disabled"", ""high_cross_platform_exposure""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account; holds effective privileges on CRITICAL-rated resources,Elevated privilege misconfiguration across 4 platform(s) with 13 effective privileges.,Moderate risk — 13 effective privileges with 23% unused. Low-urgency credential hygiene issue that may escalate if not addressed in the next sprint.,NONE
a9c33c69-f49a-4347-a008-50d276ccfbe8,f5b78cc7-e6b3-c944-cb32-3e357922bac2,79.17,39.38,40.22,0.0,49.54,MEDIUM,"[""excessive_admin_privileges"", ""high_unused_privilege_ratio"", ""dormant_account""]",,,2026-06-21 15:10:28,admin_role_count=10 (100% of 10 privileges are ADMIN/FULL_CONTROL); dormant_days=136 (no activity for 136 days); holds effective privileges on CRITICAL-rated resources,Identity holds 10 ADMIN/FULL_CONTROL privileges across 3 resource platform(s); 50% are provisioned but unused — classic over-provisioning.,Moderate risk — 10 effective privileges with 50% unused. Low-urgency credential hygiene issue that may escalate if not addressed in the next sprint.,IF_PREDICT
8414ec21-7429-42b8-8135-b45a8ef9657e,f5c9b047-9c10-c572-0f6b-40d09efba58b,71.96,34.95,68.22,0.0,51.06,MEDIUM,"[""excessive_admin_privileges"", ""mfa_disabled"", ""dormant_account""]",,,2026-06-21 15:10:28,admin_role_count=8 (100% of 8 privileges are ADMIN/FULL_CONTROL); dormant_days=127 (no activity for 127 days); MFA disabled on at least one platform account; holds effective privileges on CRITICAL-rated resources,Identity holds 8 ADMIN/FULL_CONTROL privileges across 3 resource platform(s); 38% are provisioned but unused — classic over-provisioning.,Moderate risk — 8 effective privileges with 38% unused. Low-urgency credential hygiene issue that may escalate if not addressed in the next sprint.,IF_PREDICT
97bd204a-016b-4943-9eaf-d578ae86e2df,f7e9101d-3f8b-4433-b60e-695c1759ba96,14.42,11.11,0.44,0.0,9.02,LOW,"[""privilege_risk""]",,,2026-06-21 15:10:28,login_frequency=1.81 logins/30d across 3 platform(s),Elevated privilege misconfiguration across 3 platform(s) with 4 effective privileges.,Low risk — standard profile with 4 effective privileges across 3 platform(s). No immediate action required.,NONE
347e0c0a-8b09-4c53-ba46-f4ac5f6dc535,f93e08d5-bea2-9dfe-c73f-6e1baf908e3c,33.42,33.81,31.56,83.33,38.18,MEDIUM,"[""mfa_disabled"", ""offboarding_gap""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account; offboarding_gap_score=0.83 (compliance_status=NON_COMPLIANT),Identity has an offboarding record with compliance_status=NON_COMPLIANT and offboarding_gap_score=0.83. Access was not revoked on schedule.,Moderate risk — 11 effective privileges with 27% unused. Low-urgency credential hygiene issue that may escalate if not addressed in the next sprint.,IF_PREDICT|DOMAIN_RULE
571e022f-0756-43d7-b191-899e3d5f6fa6,f99cea5c-b65a-d0f1-4350-ab061059ea28,10.67,1.4,30.67,0.0,10.36,LOW,"[""mfa_disabled""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account,Elevated identity hygiene failure across 3 platform(s) with 4 effective privileges.,Low risk — standard profile with 4 effective privileges across 3 platform(s). No immediate action required.,NONE
736d9035-3c1c-498f-90fa-4fb79f6a30fa,fb8fe8c4-d8b4-8ead-9360-8edf382b5b86,2.67,21.37,40.67,0.0,16.54,LOW,"[""mfa_disabled""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account,Elevated identity hygiene failure across 1 platform(s) with 1 effective privileges.,Low risk — standard profile with 1 effective privileges across 1 platform(s). No immediate action required.,NONE
7e0ffbbe-a2a2-488f-8bc7-f687a96ea169,fbe94499-dbc0-80fd-46fb-7bf300b9d4a3,13.0,18.68,41.56,0.0,19.4,LOW,"[""mfa_disabled""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account; ensemble_anomaly_score=0.321 (flagged by IsolationForest + LOF + Autoencoder),Elevated identity hygiene failure across 1 platform(s) with 3 effective privileges.,Low risk — standard profile with 3 effective privileges across 1 platform(s). No immediate action required.,ML_ENSEMBLE
